start_lon,start_lat,end_lon,end_lat
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.176745,39.959053
-75.178456,40.014653,-75.181218,39.956899
-75.178456,40.014653,-75.176745,39.959053
-75.073642,40.007374,-75.142028,39.957202
